timestamp,req_id,latency_ms,status
2026-04-11 21:06:20.677844,b0c4a62f-771c-4b8b-91cc-b5bc242f3d4c,4.08,200
2026-04-11 21:06:20.751002,ce0964ef-29dd-41d0-96db-bd202bd4600a,21.9,200
2026-04-11 21:06:20.827928,fd037435-2750-4a0f-ba45-bda07c6fbc05,26.1,200
2026-04-11 21:06:20.904793,6b50c5db-a0a6-4c03-bbbc-d86d077a1f7e,26.14,200
2026-04-11 21:06:20.982843,dc12731a-53b8-4838-b7e7-add1cadbbf89,26.94,200
2026-04-11 21:06:21.035645,02928182-7cae-412a-b683-b2acea224e39,1.88,200
2026-04-11 21:06:21.106323,433e48f3-f11a-4487-aeaf-694ca4c7da92,19.36,200
2026-04-11 21:06:21.160295,431a9dbb-da17-49ce-9f85-e9d3a5a4478a,3.01,200
2026-04-11 21:06:21.213952,2e9a6619-3282-4c0e-81ea-1db620de498b,3.23,200
2026-04-11 21:06:21.267634,a94b52bd-04e3-47ed-ba4a-66e46c906348,2.7,200
