timestamp,req_id,latency_ms,status
2026-04-10 16:38:30.483574,adfe7694-99f6-4e21-bc46-fda79092babd,24.15,200
2026-04-10 16:38:30.562964,1e3c0a83-be22-47e0-9fb2-197541aa750e,27.38,200
2026-04-10 16:38:30.642004,9b232951-cca1-4dd2-9083-d01f2fa05cdc,27.47,200
2026-04-10 16:38:30.696305,2d3bada2-51be-4db9-8804-e98a69cb5a2a,3.53,200
2026-04-10 16:38:30.767333,67db70e5-df02-4ebc-8e90-c37fd6c2478e,20.5,200
2026-04-10 16:38:30.845471,7ef650ae-4b78-4848-9c53-3905527ef039,26.92,200
2026-04-10 16:38:30.899071,3997cd64-587f-4db8-ad49-f00fb7312fd0,3.15,200
2026-04-10 16:38:30.970006,1d9ee212-96b7-431d-808a-878e74992732,19.48,200
2026-04-10 16:38:31.024516,9e43c948-ec9e-449c-9e5a-cc41c7e8b438,3.79,200
2026-04-10 16:38:31.080769,f517bc10-5cb6-48f8-9790-cc06127e4179,5.72,200
