timestamp,req_id,latency_ms,status
2026-04-11 21:06:13.223548,78d0a771-0e93-4782-94ae-556568964ff0,5.01,200
2026-04-11 21:06:13.291341,3cbdd2b5-2d91-4ede-a99f-d4f7399d1e92,17.01,200
2026-04-11 21:06:13.353804,21ee6c94-d731-41e9-87e1-2771bd87877a,11.58,200
2026-04-11 21:06:13.430664,ae2b2cbf-4284-40a5-89d2-d160aa7ce19c,26.45,200
2026-04-11 21:06:13.507734,1f72f7cf-adb3-435d-88b0-fd893a9bcaa5,25.69,200
2026-04-11 21:06:13.585408,7a998f55-bab1-4c0d-bcf6-0d735c0f1d1e,26.66,200
2026-04-11 21:06:13.639091,baf35bd5-5c6e-4810-a667-385bd1c00fa8,2.38,200
2026-04-11 21:06:13.709016,df91a68f-cdd7-417a-ad68-90ba11a6bdbe,18.93,200
2026-04-11 21:06:13.773469,cce92421-f28a-4629-a813-6dc9e5248463,13.77,200
2026-04-11 21:06:13.851914,676e9b73-0e17-41a8-b414-fac19e1977f1,27.15,200
