timestamp,req_id,latency_ms,status
2026-04-11 21:06:19.676792,0d38ac1d-11ea-49f7-a17c-401d59954b1d,5.9,200
2026-04-11 21:06:19.750066,69b4f4a8-0f55-4ec0-8d49-cd3fb99db2f0,22.64,200
2026-04-11 21:06:19.827936,8f6ddcc0-c78c-402b-b9c6-a1692d83f22c,26.22,200
2026-04-11 21:06:19.891704,6f261911-b45b-442f-aef8-1fa5971a6b35,12.84,200
2026-04-11 21:06:19.968939,6bae0eed-c47b-4f23-a5d6-9e54fb6d60c2,26.07,200
2026-04-11 21:06:20.032092,1172ac38-88e9-45d9-865f-bdbc7c06cc49,11.95,200
2026-04-11 21:06:20.085666,a79c3913-bf85-4eed-bc40-24351f228fde,2.28,200
2026-04-11 21:06:20.139607,b1609274-317f-407b-a287-2dc2c41a8747,2.58,200
2026-04-11 21:06:20.205447,c6cb6e64-5630-4c20-8a70-a854a8e9f9fd,15.1,200
2026-04-11 21:06:20.283603,be516175-36e6-430a-b8d8-e2a100ceb19b,27.25,200
