timestamp,req_id,latency_ms,status
2026-04-11 21:06:26.786208,c788a427-e4f4-4e4b-b15c-33c5f18a4428,4.65,500
2026-04-11 21:06:26.840134,c8de315e-d6c6-4763-822a-ed844ae89880,3.32,500
2026-04-11 21:06:26.917563,b2d3034c-650b-4bad-accd-1b4c93a97603,26.66,500
2026-04-11 21:06:26.971843,a8ab6b64-16f9-4ec7-8eed-64e8b4ef83d3,3.01,500
2026-04-11 21:06:27.044479,20cfc5e4-c27e-4896-8d0d-10ab6b487283,21.98,500
2026-04-11 21:06:27.122306,aa394de9-f762-492f-ab46-efedea629a84,27.33,500
2026-04-11 21:06:27.176661,8572ba4a-8dd6-40fe-a6cc-ea18cfa9e8a9,3.1,500
2026-04-11 21:06:27.244693,2695335f-9c13-4b0b-8142-c90cf05a60c8,17.6,500
2026-04-11 21:06:27.322031,c5da4226-bb6d-47cf-83f3-0d1f5968a247,26.58,500
2026-04-11 21:06:27.401498,e976c168-3dda-4f16-ae30-eda8938f40d7,28.14,500
