timestamp,req_id,latency_ms,status
2026-04-11 21:04:40.131356,c8766f96-6eac-41dd-b73d-36b5bdf30b44,4.4,200
2026-04-11 21:04:40.184655,69cb9d0b-e572-454f-8cb2-f7bfa60c5a28,2.52,200
2026-04-11 21:04:40.261291,97db1444-ab5c-49de-b370-492901a4b21d,24.45,200
2026-04-11 21:04:40.315458,9dc7fdc8-da35-445f-8093-dcf581ede944,2.88,200
2026-04-11 21:04:40.369118,0a804f19-4a88-4679-a515-0586e5ef5cae,3.01,200
2026-04-11 21:04:40.434750,083d7ebd-1a13-4c77-b304-622b8a4c919d,14.8,200
2026-04-11 21:04:40.487694,74572b25-dc78-4d22-b1be-fc54dda44beb,2.79,200
2026-04-11 21:04:40.558239,5fa3b500-b60e-410a-90a6-143465200603,19.71,200
2026-04-11 21:04:40.635410,05a50c27-e8c7-448c-903c-802b29f708ae,25.78,200
2026-04-11 21:04:40.713623,b2204371-80e7-42b5-903b-848b4ab3719d,27.56,200
