timestamp,req_id,latency_ms,status
2026-04-11 13:18:04.211525,1b7bde14-70d3-4a9f-a0e4-a3ea4210898d,29.9,200
2026-04-11 13:18:04.287461,78f1c290-27c2-41f9-ba1b-7eaca5761057,25.45,200
2026-04-11 13:18:04.364966,2753ed95-7f83-49ba-bc2c-3559835154d1,26.34,200
2026-04-11 13:18:04.442252,9df1555b-250f-4f93-a76c-3ff059799e48,26.42,200
2026-04-11 13:18:04.520849,22149c47-a9fb-4d8a-9de7-2ac5fd5264ce,27.33,200
2026-04-11 13:18:04.599810,c035ce22-9763-4b5c-90c1-d7afca0d64f9,28.6,200
2026-04-11 13:18:04.678100,2cf56d99-0a39-4d7c-b478-23b83d87f291,27.63,200
2026-04-11 13:18:04.756163,af4113eb-51b3-4d15-bc2d-a154a593d572,27.32,200
2026-04-11 13:18:04.833754,5096a77d-96b1-4d09-863b-0b7f88a73b99,26.71,200
2026-04-11 13:18:04.910812,324e9bf2-ddc2-455d-a3f3-d2bbcd590349,26.27,200
