timestamp,req_id,latency_ms,status
2026-04-10 16:38:35.696885,b5091edb-4ac8-48d2-b52c-8f126bf0d2a7,6.36,200
2026-04-10 16:38:35.756663,af8469d5-c98e-47bf-88cc-15fc6e8b356d,8.69,200
2026-04-10 16:38:35.810908,c6b6e902-b37e-4f19-9692-8ef06dad733f,3.6,200
2026-04-10 16:38:35.866033,859d6eed-7d29-44f6-a98d-fdfcda9c3ce2,4.24,200
2026-04-10 16:38:35.920476,269551fa-e65f-4833-b413-047242e9b714,3.17,200
2026-04-10 16:38:35.986096,c852a329-04fb-474f-83be-7ed8c5165aa0,14.23,200
2026-04-10 16:38:36.065417,e0dc0273-f2eb-4638-a339-39df0feae03a,28.51,200
2026-04-10 16:38:36.144235,a9ee3352-be7e-4fb7-9c41-0a6325ae9b98,28.25,200
2026-04-10 16:38:36.221121,062679a7-d0e5-4732-bd91-562a62ca660b,26.27,200
2026-04-10 16:38:36.276195,e7568399-3d07-4cc2-a3d6-57863f9defb2,4.17,200
