timestamp,req_id,latency_ms,status
2026-04-10 16:38:22.762976,36499cb4-5fdd-44fc-a60c-966c4f8632cd,6.69,200
2026-04-10 16:38:22.831632,f4f49a2b-5bb5-479f-811a-cee3ee872384,18.17,200
2026-04-10 16:38:22.890527,e0517001-9f96-4452-a54c-d0e0f0b17256,8.09,200
2026-04-10 16:38:22.968924,a29906be-d464-4ba3-b64a-28d1925bcced,27.75,200
2026-04-10 16:38:23.047520,2c7ab877-dfb9-44f3-9486-b43236a8c75b,27.41,200
2026-04-10 16:38:23.102917,6b36b3c2-8d34-428c-b3ae-171a8eba05c3,4.39,200
2026-04-10 16:38:23.157007,e5ce0f84-ff16-41b0-bb05-f1f0119aa03b,3.54,200
2026-04-10 16:38:23.211658,9991a793-db01-45c1-8987-a3d924cd880c,3.81,200
2026-04-10 16:38:23.280110,e3125aeb-67ea-4993-bfe5-6a504be9c356,17.63,200
2026-04-10 16:38:23.359137,a4a4310e-fc44-4f5d-9b34-cc31299ec8fc,27.47,200
