timestamp,req_id,latency_ms,status
2026-04-10 16:38:36.776698,28db1dc2-81fd-45d0-8160-597e2599f62b,5.06,500
2026-04-10 16:38:36.831099,75cbea32-7ae3-4646-bbbb-71e634a16fb7,3.8,500
2026-04-10 16:38:36.911988,225dbaa9-be7a-453c-9eeb-4af41c4c57c8,29.71,500
2026-04-10 16:38:36.966021,2650a52c-2320-46a2-a430-1f3fbf3bf49b,3.47,500
2026-04-10 16:38:37.030890,795004a8-5f22-4218-a8ca-8c31875cd44a,14.25,500
2026-04-10 16:38:37.086190,c555af76-2044-4776-a3d9-6c684886fddf,3.64,500
2026-04-10 16:38:37.157061,c060d74f-fc94-40ec-8533-576412df9c56,19.91,500
2026-04-10 16:38:37.236078,740ffd51-6ae9-4211-87bb-59915ec3d3a8,27.95,500
2026-04-10 16:38:37.314463,5f29d6b7-6cac-469a-9b38-b91d7fcc0d64,27.25,500
2026-04-10 16:38:37.393595,9b274faa-0b4e-4129-9e41-6f3e176305f7,27.97,500
