timestamp,req_id,latency_ms,status
2026-04-11 21:47:27.809018,7c4bf5c9-c904-4b94-b086-2e66f3f190dc,62.51,200
2026-04-11 21:47:27.890536,dfcdb1f9-7c2c-4a1e-9fa6-42edf1a2bbf1,30.51,200
2026-04-11 21:47:27.972566,65d8474c-027d-4149-8f9c-df0ddaebc59c,31.51,200
2026-04-11 21:47:28.043595,756b135e-64dc-4046-a836-37336c419e95,19.51,200
2026-04-11 21:47:28.134516,0a33901b-b422-4a08-98c9-cc49c5a9f2f3,39.92,200
2026-04-11 21:47:28.244538,f77b7e8b-a47a-4f8b-8992-969c09cff68e,59.02,200
2026-04-11 21:47:28.332561,5999f512-54fc-4f47-ad40-69ce8dd7cd07,37.52,200
2026-04-11 21:47:28.408586,d840713b-2140-410e-9484-a2644cea0655,25.02,200
2026-04-11 21:47:28.491103,334493bb-6b45-417d-a939-551ddbe0e068,31.51,200
2026-04-11 21:47:28.611644,1d8eb5e4-685d-4b33-bf0c-55307f098964,69.52,200
