timestamp,req_id,latency_ms,status
2026-04-11 13:17:59.387826,9b307c35-430c-4c19-91d7-888e0e0c13a0,82.76,200
2026-04-11 13:17:59.516909,f7c79676-9d4e-45b9-b78d-4f44ab382ef4,78.42,200
2026-04-11 13:17:59.655306,752b1228-5856-4317-b44b-59fe21874a03,88.2,200
2026-04-11 13:17:59.756060,3919a45d-6d8b-4945-8e21-8b81ab7c0c79,50.13,200
2026-04-11 13:17:59.927701,c897fab2-960d-4d52-91ac-6cd8d6bc4d13,120.33,200
2026-04-11 13:18:00.040093,191bd33e-8b21-4786-a29d-a738a1da4aff,61.13,200
2026-04-11 13:18:00.168682,47fd3af6-0aab-424a-942a-18227799f668,77.92,200
2026-04-11 13:18:00.322985,f1bb85b5-f1ad-43cf-9f9d-d8ff26bb8a01,102.99,200
2026-04-11 13:18:00.554056,ad240c78-00e9-450d-82ea-5fe62e2841a8,180.44,200
2026-04-11 13:18:00.777665,cd2c0602-1709-4a80-b3c3-850567f9a693,172.46,200
