timestamp,req_id,latency_ms,status
2026-04-09 20:59:37.288812,b273f4a1-9696-43e2-9258-72d909585b8a,23.11,200
2026-04-09 20:59:37.345073,bde6c806-d993-45af-9b80-477f9d1fcc50,5.23,200
2026-04-09 20:59:37.400933,00dd397e-6358-42f2-bb2d-3c5f83c93d1b,5.32,200
2026-04-09 20:59:37.454962,c9f2b200-8c18-45f3-b710-42234d34dd03,3.42,200
2026-04-09 20:59:37.521850,4934a017-c448-437b-aa95-ab59d02d14fc,15.89,200
2026-04-09 20:59:37.576346,a0fd30f5-720d-4a16-9b82-dc5753c01c4c,4.01,200
2026-04-09 20:59:37.631262,e4c8e3cb-4aca-4381-9828-c31010ef1ca2,4.11,200
2026-04-09 20:59:37.709778,7b0854f4-99f8-4fb8-8183-518d7f0922dd,27.75,200
2026-04-09 20:59:37.786941,1b25a53a-b12a-4829-9c21-b9fc7b33e2f8,26.2,200
2026-04-09 20:59:37.841061,6fd1f9c7-3aae-4f33-a0e3-31d639cbcc90,3.62,200
