timestamp,req_id,latency_ms,status
2026-04-09 20:59:30.908874,a072abd2-cbc9-47e2-97c6-c295e3b29459,6.03,200
2026-04-09 20:59:30.976098,42b8cf7a-fce3-422a-92f4-d84465084301,16.53,200
2026-04-09 20:59:31.053061,bfff4b2e-cb60-4d8a-9dc0-303afa4ef41d,26.44,200
2026-04-09 20:59:31.131017,08cfdaa8-2e57-40ff-8afa-52eda1e64ed6,26.85,200
2026-04-09 20:59:31.209836,106e7841-c02b-491e-ab1e-1a45f783effe,27.67,200
2026-04-09 20:59:31.287487,cfbca31f-3711-4de4-a5fe-c62659b6bab6,27.15,200
2026-04-09 20:59:31.364073,8f64e4b9-8644-4374-9d0b-c21cd81e8147,25.33,200
2026-04-09 20:59:31.442301,3f63ea58-4a8d-4836-a8d8-f387c437112b,26.27,200
2026-04-09 20:59:31.521362,9fc21c68-fb7d-49c9-8306-8fa4fefff4bb,27.39,200
2026-04-09 20:59:31.597625,c8eba67a-2326-4be9-8521-62c5e81b071b,25.43,200
