timestamp,req_id,latency_ms,status
2026-04-10 16:38:24.759129,4972e981-0b12-44c4-8363-6c2b22a360bf,87.37,200
2026-04-10 16:38:24.891532,de3d4bbc-bb78-4902-b26f-9984e70c10c5,82.26,200
2026-04-10 16:38:25.048068,630cdc9c-6560-417f-8ba9-d30dfdb0031b,105.41,200
2026-04-10 16:38:25.170585,65c34cb8-32fd-447d-a863-eaa355a86a31,71.37,200
2026-04-10 16:38:25.237257,08bf645e-f063-42d2-9e52-df148701c14a,15.51,200
2026-04-10 16:38:25.383759,067c603f-f46e-43e4-bf38-4ee29751f656,95.89,200
2026-04-10 16:38:25.499934,3221f904-f127-4af8-9c2c-c492ada4099f,65.3,200
2026-04-10 16:38:25.650941,dccc2a62-f224-4836-bf87-848244eb7d50,99.87,200
2026-04-10 16:38:25.793129,8e9140dd-fdd4-4deb-918f-1eed7b7f0d51,91.08,200
2026-04-10 16:38:25.943678,bab0c79d-97ad-44e8-903c-058bdbb4e510,100.02,200
