timestamp,req_id,latency_ms,status
2026-04-11 13:17:56.121108,adb402c6-6ad5-46db-a5c1-3c411873e7d5,18.32,200
2026-04-11 13:17:56.177066,04ff51ef-f0a1-4799-add4-2ad252f01680,5.25,200
2026-04-11 13:17:56.235433,b72636f4-1169-46e8-b525-6fe67573c703,7.51,200
2026-04-11 13:17:56.309143,e92a09fd-0e87-4e84-8cca-060924b90797,23.28,200
2026-04-11 13:17:56.386098,79a3ce51-27af-40ee-b291-a55e7c8b290e,25.44,200
2026-04-11 13:17:56.463802,681c495e-e2ac-410e-827a-2730b2762e98,26.7,200
2026-04-11 13:17:56.539308,8d0e5428-2fc5-4da5-97d0-75881257d03c,24.68,200
2026-04-11 13:17:56.616744,f6098d98-965a-48af-b792-7abfc6c6b469,26.03,200
2026-04-11 13:17:56.695164,2216e23a-40a9-4459-b9ca-56d20f053f32,27.86,200
2026-04-11 13:17:56.773346,45b6c263-ee5d-46b7-a962-0952a76dae62,27.49,200
