timestamp,req_id,latency_ms,status
2026-04-11 13:18:02.919242,7c197458-872d-4c81-9e85-8d5e544585be,22.73,200
2026-04-11 13:18:02.998103,e3b529c0-3281-4bb4-9ba2-c4b1d9af7e63,27.23,200
2026-04-11 13:18:03.074255,f72b46ef-e655-489c-9752-1d20370abe9d,25.42,200
2026-04-11 13:18:03.152134,46a29eb5-a5dd-4580-aefe-09c5aa0b0bb3,26.87,200
2026-04-11 13:18:03.229370,f4dae57f-add5-4226-9f01-ddc200531cee,25.92,200
2026-04-11 13:18:03.306302,4d3804fa-3579-467c-bdbd-0b32d93ca6d9,25.98,200
2026-04-11 13:18:03.385816,ee54c7de-76ae-4331-a313-124f3f274c50,28.27,200
2026-04-11 13:18:03.463705,41d38d42-e5e8-4ed1-9129-f1d449cb1d6c,27.4,200
2026-04-11 13:18:03.541874,70eb63e9-4449-49db-b4e4-2555347dc979,26.95,200
2026-04-11 13:18:03.621081,5a62bf84-431a-41ab-8e2a-f43bb422d673,28.77,200
